Artikelnummer;Name;Einheit;Preis
1391;Bubble Birthday türkis;6;2,25
1360;Congratulations;6;2,25
3051;Echse coralle;6;2,25
3630;Echse hellblau;6;2,25
3050;Echse neongrün;6;2,25
3166;Echse neonpink;6;2,25
3052;Echse neonrot;6;2,25
3641;Echse petrol;6;2,25
3406;Eichhörnchen Bubble bubblegum;6;2,25
3012;Eichhörnchen Bubble gold;6;2,25
1196;Eichhörnchen Bubble mint;6;2,25
1197;Eichhörnchen Bubble pink;6;2,25
1672;Eichhörnchen Bubble türkis;6;2,25
3407;Eichhörnchen Sterne bubblegum;6;2,25
3106;Eichhörnchen Sterne FW pink;6;2,25
1002;Eichhörnchen Sterne gold;6;2,25
3409;Eichhörnchen Sterne mint;6;2,25
3408;Eichhörnchen Sterne purple;6;2,25
3046;Eiffelturm;6;2,25
3045;Eis am Stiel;6;2,25
3140;Frohe Ostern;6;2,25
1375;Frohe Ostern craft;6;2,25
3155;Frohe Ostern Foto;6;2,25
2404;Frohe Ostern Foto lilac;6;2,25
3141;Frohe Ostern Foto pink;6;2,25
3154;Frohe Ostern Foto yellow;6;2,25
1377;Frohe Ostern mint;6;2,25
3158;Frohe Ostern orange;6;2,25
1376;Frohe Ostern pink;6;2,25
1199;Griaß Di und servus aus München;6;2,25
3172;Hamburg Elphi;6;2,25
1345;Happy Birthday Circles;6;2,25
1364;Happy Birthday jade;6;2,25
1365;Happy Birthday mustard;6;2,25
2168;Happy Birthday Super dad neon rot;6;2,25
2166;Happy Birthday Super Mom magenta;6;2,25
2167;Happy Birthday Super Mom pink;6;2,25
3153;Happy Easter;6;2,25
1373;Happy Easter Bunny flieder;6;2,25
1374;Happy Easter Bunny pink;6;2,25
1379;Happy Easter copper;6;2,25
1378;Happy Easter flieder;6;2,25
3157;Happy Easter Foto;6;2,25
3605;happy easter foto orange;6;2,25
3152;Happy Easter Foto pink;6;2,25
1380;Happy Easter orange;6;2,25
3610;happy easter orange blau;6;2,25
3156;Happy Easter pink;6;2,25
3609;happy easter yellow;6;2,25
1363;Happy Happy flieder;6;2,25
1362;Happy Happy mint;6;2,25
3120;Happy Palme mint;6;2,25
3121;Happy Palme petrol;6;2,25
1355;Hello Baby blau;6;2,25
1354;Hello Baby flieder;6;2,25
3135;Hello Sunshine;6;2,25
1357;Hello you;6;2,25
1503;HEY;6;2,25
1352;Hey you, pretty;6;2,25
3401;Hip Hooray gelb;6;2,25
3100;Hip Hooray pink;6;2,25
3037;Holá;6;2,25
1348;Hugs & kisses flieder;6;2,25
3053;Hummer coralle;6;2,25
3650;Hummer mint;6;2,25
3139;Hummer neongrün;6;2,25
3055;Hummer neonpink;6;2,25
3054;Hummer neonrot;6;2,25
3099;Hummer petrol;6;2,25
1369;Jaguar blue;6;2,25
3056;Jaguar gold;6;2,25
3058;Jaguar neonorange;6;2,25
3057;Jaguar senf-black;6;2,25
2042;Jaguar senf-pink;6;2,25
3134;Jungle Danke blau;6;2,25
3623;Jungle Danke Kupfer;6;2,25
3136;Jungle Danke mint;6;2,25
3398;Jungle Happy blau;6;2,25
3399;Jungle Happy mint;6;2,25
3128;Jungle Orange Danke;6;2,25
3102;Karte;6;2,25
3104;Karte;6;2,25
3109;Karte;6;2,25
3122;Karte;6;2,25
3123;Karte;6;2,25
3124;Karte;6;2,25
3125;Karte;6;2,25
3126;Karte;6;2,25
3129;Karte;6;2,25
3130;Karte;6;2,25
3131;Karte;6;2,25
3137;Karte;6;2,25
3138;Karte;6;2,25
3167;Karte;6;2,25
3168;Karte;6;2,25
3061;Lama Kisses black;6;2,25
1052;Lama Mini * Arequipa;6;2,25
1563;Lama Mini * Chiclayo;6;2,25
1567;Lama Mini * Huancayo;6;2,25
1016;Lama Mini * Huaraz;6;2,25
1065;Lama Mini * Ica;6;2,25
1054;Lama Mini * Iquitos;6;2,25
1055;Lama Mini * Juliaca;6;2,25
1061;Lama Mini * Lima;6;2,25
1056;Lama Mini * Mala;6;2,25
1057;Lama Mini * Piura;6;2,25
1566;Lama Mini * Pucallpa;6;2,25
1058;Lama Mini * Puno;6;2,25
1059;Lama Mini * Sullana;6;2,25
1564;Lama Mini * Tacna;6;2,25
1060;Lama Mini * Talara;6;2,25
1565;Lama Mini * Trujillo;6;2,25
3026;Leguan Pinky;6;2,25
3174;Lettertanne gold;6;2,25
3199;Lettertanne neongelb;6;2,25
3175;Lettertanne neongrün;6;2,25
2244;Lettertanne neonorange;6;2,25
3008;Lettertanne neonpink;6;2,25
1208;Lettertanne petrol;6;2,25
1347;Love is in the Air pink;6;2,25
1346;Love is in the Air rot;6;2,25
1350;Love you more than ice cream;6;2,25
3018;Manhatten;6;2,25
1366;Merci;6;2,25
3048;Moulin Rouge;6;2,25
3007;München Icon;6;2,25
1206;München Icon Black;6;2,25
3047;Notre Dame;6;2,25
3093;OH;6;2,25
1370;Oh Happy Day;6;2,25
3127;Orange Jungle Happy;6;2,25
3183;Petroltanne gold;6;2,25
3394;Petroltanne neongelb;6;2,25
3395;Petroltanne neongrün;6;2,25
1007;Petroltanne neonorange;6;2,25
3182;Petroltanne neonpink;6;2,25
3000;Petroltanne petrol;6;2,25
3044;Popsicle;6;2,25
3405;Printemps 4er Set II;6;2,25
3014;Qualle;6;2,25
3015;Qualle Deep Sea;6;2,25
1891;Qualle Deep Sea Pink;6;2,25
3024;Qualle Neonpink;6;2,25
3009;"Riesenrad ""Ois Guade";6;2,25
3023;Sardinen;6;2,25
3038;Sardinen Glückwünsche;6;2,25
1789;Sardinen Glückwünsche rosa;6;2,25
3016;Sardinen Moin Mint;6;2,25
3173;Sardinen Violett;6;2,25
3214;Sending Love;6;2,25
1224;Squirrel Bubble bubblegum;6;2,25
3013;Squirrel Bubble gold;6;2,25
1004;Squirrel Bubble magenta;6;2,25
3209;Squirrel Bubble mint;6;2,25
3211;Squirrel Bubble neonpink;6;2,25
1005;Squirrel Bubble violet;6;2,25
1006;Squirrel Stars bubblegum;6;2,25
1003;Squirrel Stars burnt orange;6;2,25
1221;Squirrel Stars electric red;6;2,25
1222;Squirrel Stars gold;6;2,25
1225;Squirrel Stars lavender;6;2,25
1223;Squirrel Stars mint;6;2,25
3210;Squirrel Stars pink;6;2,25
2164;Super dad blue;6;2,25
2165;Super dad mint;6;2,25
2162;Super mom orange;6;2,25
2161;Super mom pink;6;2,25
2163;Super mom rosa;6;2,25
2197;Super mom white;6;2,25
3041;Supernova French neongrün;6;2,25
3159;Supernova French neonorange;6;2,25
3161;Supernova French neonpink;6;2,25
3164;Supernova gold;6;2,25
3162;Supernova neongelb;6;2,25
3042;Supernova neongrün;6;2,25
3043;Supernova neonorange;6;2,25
3160;Supernova neonpink;6;2,25
3403;Supernova petrol;6;2,25
1359;Surprise coralle;6;2,25
1358;Surprise violett;6;2,25
2261;Tanne pink;6;2,25
1361;Thanks a lot;6;2,25
3063;The Funk coralle;6;2,25
3062;The Funk violett;6;2,25
3108;Tukan;6;2,25
3097;Tulpenallee Alles Liebe coralle;6;2,25
3001;W. Baum gold;6;2,25
3186;W. Baum mauve;6;2,25
3213;W. Baum midnight blue;6;2,25
3002;W. Baum mint;6;2,25
3143;W. Baum neongrün;6;2,25
3003;W. Baum neonorange;6;2,25
3212;W. Baum neonpink;6;2,25
3236;W. Baum petrol;6;2,25
1781;W. Baum violett;6;2,25
3004;W. Stern gold;6;2,25
3020;W. Stern mauve;6;2,25
1198;W. Stern midnight blue;6;2,25
3005;W. Stern mint;6;2,25
3184;W. Stern neongrün;6;2,25
2235;W. Stern neonorange;6;2,25
3115;W. Stern neonpink;6;2,25
3006;W. Stern neonpink-gold;6;2,25
3010;W. Stern violett;6;2,25
1356;Welcome Baby;6;2,25
1529;Wishes Mustard;6;2,25
1504;WOW;6;2,25
1202;WOW PURPLE;6;2,25
3033;Wunschpunkte;6;2,25
3021;xxx;6;2,25
3035;xxx;6;2,25
3064;xxx;6;2,25
3084;xxx;6;2,25
1201;YAY;6;2,25
1203;YEAH;6;2,25
1502;YES;6;2,25
1351;You are my sunshine;6;2,25
1353;You are so loved;6;2,25
6302;Matches * Cobalt Explosion;6;2,00
2073;"Matches * Pink ""Are you on Fire"" Give Away";6;2,00
6300;Matches * Pink Fire;6;2,00
6301;Matches * Violet Bonfire;6;2,00
1020;Stabkerze 210x21 Reisseffekt;6;1,75
2037;Pulverbeschichtung  L- und Kombihalter;6;1,50
1383;Stumpenkerze 120/60 B2B 2. Wahl;6;1,30
1023;Stabkerze 210x21 Glitzereffekt;6;1,25
1009;Stabkerze 210x21 Marmoreffekt;6;1,25
1072;Stumpenkerze 80/40 Glitzereffekt;6;1,25
1384;Stumpenkerze 100/50 B2B 2. Wahl;6;1,15
2035;Pulverbeschichtung  Boob, Cube und Tube;6;1,10
1385;Stumpenkerze 80/40 B2B 2. Wahl;6;1,00
1026;Private Label Reisseffekt 2 Stabkerzen inkl. Verpackung;6;0,75
1382;Stabkerze B2B 2. Wahl;6;0,75
2032;Pulverbeschichtung  Fitter;6;0,60
8001;1er Stumpenkerzenverpackung 62 x 62 x 128 mm;6;0,00
8026;1er Stumpenverpackung * Glitter;6;0,00
8002;2er Stumpenkerzenverpackung 102 x 51 x 108;6;0,00
8003;3er Stumpenkerzenverpackung;6;0,00
1096;Baumkerzen 100/13;6;0,00
1408;Baumkerzen 105/13 halbgelackt;6;0,00
8005;Bubble Kerzenverpackung Neongelb 62 x 62 x 62 mm;6;0,00
1695;Bubble Kerzenverpackung Neonorange 62 x 62 x 62 mm;6;0,00
1694;Bubble Kerzenverpackung Neonpink 62 x 62 x 62 mm;6;0,00
1242;Druckbogen Design Offset Creme 300 g/qm 1020x720;6;0,00
1240;E-Welle 660x1000x1,7 weiß/braun;6;0,00
1101;Eierkerzen;6;0,00
8051;Einheitenkarton 1er Stumpenkerzen 195 x 265 x 65 mm;6;0,00
8052;Einheitenkarton 2er Stumpenkerzen 315 x 220 x 55 mm;6;0,00
8053;Einheitenkarton 3er Stumpenkerzen 255 x 275 x 45 mm;6;0,00
8055;Einheitenkarton Bubble Kerzen 198 mm x 133 mm x 65 mm;6;0,00
8059;Einheitenkarton Glow 368 mm x 248 mm x 135 mm;6;0,00
8066;Einheitenkarton Graphic Lights 225x225x55 mm;6;0,00
8062;Einheitenkarton Juicy / Miami 273 mm x 118 mm x 75 mm;6;0,00
8065;Einheitenkarton Konfetti 178 mm x 118 mm x 50 mm;6;0,00
8060;Einheitenkarton Little Star 148 mm x 118 mm x 90 mm;6;0,00
8063;Einheitenkarton Miami 290 mm x 260 mm x 45 mm;6;0,00
8071;Einheitenkarton RS Curly;6;0,00
8069;Einheitenkarton RS Stabkerzen 485 x 215 x 265 mm;6;0,00
8072;Einheitenkarton RS Stumpe 1er;6;0,00
8073;Einheitenkarton RS Stumpe 2er;6;0,00
8070;Einheitenkarton RS Twisted 415 x 245 x 240 mm;6;0,00
8068;Einheitenkarton Skinny 265 x 170 x 43 mm;6;0,00
8058;Einheitenkarton Sparkle 320 mm x 216 mm x 112 mm;6;0,00
8050;Einheitenkarton Stabkerzen 225 x 140 x 70 mm;6;0,00
8061;Einheitenkarton Stabkerzenverpackung kurz;6;0,00
8064;Einheitenkarton Swirl (alt) 278 mm x 148 mm x 90 mm;6;0,00
8067;Einheitenkarton Swirl (kurz) 315 x 263 x 95 mm;6;0,00
8074;Einheitenkarton Swirl (neu) 310 x 270 x 100 mm;6;0,00
8057;Einheitenkarton Twinkle 185 mm x 162 mm x 126 mm;6;0,00
8054;Einheitenkarton Twisted 232 x 145 x 70 mm;6;0,00
6143;EXCLUSIVE PRINTEMPS SET GREEN AND GOLD;6;0,00
1688;Glitter Stabkerzenverpackung (orange);6;0,00
1687;Glitter Stabkerzenverpackung (orange) alt;6;0,00
1689;Glitter Stabkerzenverpackung (pink);6;0,00
1691;Glitter Xmas Stabkerzenverpackung Gold;6;0,00
1693;Glitter Xmas Stabkerzenverpackung Shatterpink;6;0,00
1692;Glitter Xmas Stabkerzenverpackung Silber;6;0,00
8303;Glitzer Flieder;6;0,00
8305;Glitzer Gold;6;0,00
8301;Glitzer Neon Gelb;6;0,00
8302;Glitzer Neon Orange;6;0,00
8300;Glitzer Neon Rot;6;0,00
8304;Glitzer Phantom Blue (Dunkelblau);6;0,00
8306;Glitzer Silber;6;0,00
8311;Glitzer Violett Prism (Flieder Prism);6;0,00
8200;Glitzerkleber;6;0,00
8009;Glow Kerzenverpackung;6;0,00
1674;Graphic Lights Kerzenverpackung (Dots 2 Löcher);6;0,00
1675;Graphic Lights Kerzenverpackung (Dots großes Loch);6;0,00
1686;Graphic Lights Kerzenverpackung (Lines Grau);6;0,00
1677;Graphic Lights Kerzenverpackung (Lines quer);6;0,00
1679;Graphic Lights Kerzenverpackung (Lines Raster Rot);6;0,00
1680;Graphic Lights Kerzenverpackung (Lines V);6;0,00
1676;Graphic Lights Kerzenverpackung (Streifen rot);6;0,00
1678;Graphic Lights Kerzenverpackung (Waves rot);6;0,00
1241;Graupappe 1000x700x0,55;6;0,00
8012;Juicy Kerzenverpackung 36 x 36 x 265 mm;6;0,00
1100;Kerze Swirl 250mm;6;0,00
1102;Kerze Swirl 290mm (Fehllieferung);6;0,00
1099;Kerze Twisted;6;0,00
1211;Kerzentauchmasse Trudastar;6;0,00
8006;Konfetti Kerzenverpackung 85 x 15 x 110 mm;6;0,00
1093;KTM 23;6;0,00
8010;Little Star Kerzenverpackung;6;0,00
8016;Marble Stabkerzenverpackung 67 x 22;6;0,00
8013;Miami Kerzenverpackung blau 46 x 25 x 265 mm;6;0,00
8042;Miami Kerzenverpackung jade 46 x 25 x 265 mm;6;0,00
8041;Miami Kerzenverpackung lilac 46 x 25 x 265 mm;6;0,00
8043;Miami Kerzenverpackung ocean 46 x 25 x 265 mm;6;0,00
8039;Miami Kerzenverpackung pink 46 x 25 x 265 mm;6;0,00
8044;Miami Kerzenverpackung purple 46 x 25 x 265 mm;6;0,00
8040;Miami Kerzenverpackung yellow 46 x 25 x 265 mm;6;0,00
8100;n/d;6;0,00
1690;Pop Stabkerzenverpackung;6;0,00
1230;Rainbow Studio 1er Verpackung DIVINE;6;0,00
1229;Rainbow Studio 1er Verpackung GROOVY;6;0,00
1232;Rainbow Studio 1er Verpackung PURPLE;6;0,00
1231;Rainbow Studio 1er Verpackung SPLENDID;6;0,00
1234;Rainbow Studio 2er Verpackung BONNY;6;0,00
1233;Rainbow Studio 2er Verpackung FLOWERY;6;0,00
1235;Rainbow Studio 2er Verpackung MAGNIFIC;6;0,00
1236;Rainbow Studio 2er Verpackung SCENIC;6;0,00
1227;Rainbow Studio Curly Verpackung BOFFO;6;0,00
1226;Rainbow Studio Curly Verpackung FAB;6;0,00
1228;Rainbow Studio Curly Verpackung SHINY;6;0,00
8037;Rainbow Studio Twisted Verpackung BRILLIANT;6;0,00
8038;Rainbow Studio Twisted Verpackung CATCHY;6;0,00
8034;Rainbow Studio Twisted Verpackung CHICHI;6;0,00
8033;Rainbow Studio Twisted Verpackung FANCY;6;0,00
8036;Rainbow Studio Twisted Verpackung GLITZY;6;0,00
8035;Rainbow Studio Twisted Verpackung SHOWY;6;0,00
8032;Rainbow Studio Verpackung FLASHY;6;0,00
8029;Rainbow Studio Verpackung FOXY;6;0,00
8028;Rainbow Studio Verpackung LOVELY;6;0,00
8027;Rainbow Studio Verpackung SNAZZY;6;0,00
8031;Rainbow Studio Verpackung SPLASHY;6;0,00
8030;Rainbow Studio Verpackung WILY;6;0,00
1237;Rainbow Studio XMAS Verpackung;6;0,00
1048;Schaumstoff Zuschnitt rot 193x211x2 mm;6;0,00
1046;Schaumstoff Zuschnitt rot 193x90x2 mm;6;0,00
1381;Skinny Rohling, 250/12 mm, weiß;6;0,00
8008;Sparkle Kerzenverpackung;6;0,00
1098;Spiralkerze Curly (Miami);6;0,00
1097;Spiralkerze Juicy (Marble);6;0,00
1103;Spiralkerze Juicy (Marble) XXL;6;0,00
1105;Stabkerze 195/22;6;0,00
1104;Stabkerze 200/22;6;0,00
1094;Stabkerze 210/21;6;0,00
1549;Stabkerze 210/21 gelackt kupfer;6;0,00
1548;Stabkerze 210/21 gelackt perlmutt (1115 0939);6;0,00
1547;Stabkerze 210/21 gelackt rosa (1106 1381);6;0,00
1546;Stabkerze 210/21 gelackt rot (1106 5964);6;0,00
1252;Stabkerze 210/21 halbgeglitzert Blau (1086);6;0,00
1251;Stabkerze 210/21 halbgeglitzert Champagner (1085);6;0,00
1246;Stabkerze 210/21 halbgeglitzert Flieder (8303);6;0,00
1451;Stabkerze 210/21 halbgeglitzert Gold (8305);6;0,00
1243;Stabkerze 210/21 halbgeglitzert Mint (1076);6;0,00
1248;Stabkerze 210/21 halbgeglitzert Neon Flamingo (1082);6;0,00
1250;Stabkerze 210/21 halbgeglitzert Neon Grün (1084);6;0,00
1249;Stabkerze 210/21 halbgeglitzert Neon Pink (1083);6;0,00
1247;Stabkerze 210/21 halbgeglitzert Neon Rot (8300);6;0,00
1245;Stabkerze 210/21 halbgeglitzert Neongelb (8301);6;0,00
1244;Stabkerze 210/21 halbgeglitzert Neonorange (8302);6;0,00
1453;Stabkerze 210/21 halbgeglitzert Phantom Blue (8304);6;0,00
1452;Stabkerze 210/21 halbgeglitzert Silber (8306);6;0,00
1454;Stabkerze 210/21 halbgeglitzert Violet Prism (8311);6;0,00
1393;Stabkerze 210/21 halbgelackt Darkcopper;6;0,00
1568;Stabkerze 210/21 halbgelackt grün (1161 4910);6;0,00
1070;Stabkerze 210/21 halbgelackt Herbstgold/Creamgold (1106 4939);6;0,00
1571;Stabkerze 210/21 halbgelackt perlmutt (1115 0939);6;0,00
1570;Stabkerze 210/21 halbgelackt rosa (1106 1381);6;0,00
1572;Stabkerze 210/21 halbgelackt rot (1106 5964);6;0,00
1073;Stabkerze 210/21 halbgelackt Silber;6;0,00
1068;Stabkerze 210/21 halbgelackt Spiegellack (Nr. 1180 4150);6;0,00
1569;Stabkerze 210/21 halbgelackt violett (1106 5010);6;0,00
1069;Stabkerze 210/21 halbgelackt Weihnachtsgold (1106 233684);6;0,00
1410;Stabkerze Skinny 250/12 halbgelackt Darkcopper;6;0,00
1413;Stabkerze Skinny 250/12 halbgelackt Herbstgold/Creamgold;6;0,00
1409;Stabkerze Skinny 250/12 halbgelackt Silber;6;0,00
1394;Stabkerze Skinny 250/12 halbgelackt Weihnachtsgold;6;0,00
1095;Stabkerze Spitzkopf 210/21 (Polen);6;0,00
8022;Stabkerzenverpackung  Wild Candles * Giraffe;6;0,00
8023;Stabkerzenverpackung  Wild Candles * Jaguar;6;0,00
8024;Stabkerzenverpackung  Wild Candles * Krokodil;6;0,00
8020;Stabkerzenverpackung * Eis;6;0,00
8021;Stabkerzenverpackung * Geschenk;6;0,00
1239;Stabkerzenverpackung 4er black;6;0,00
8000;Stabkerzenverpackung 67 x 22 x 218;6;0,00
8011;Stabkerzenverpackung kurz 70 x 23;6;0,00
8017;Stabkerzenverpackung Private Label 70 x 23;6;0,00
8019;Stabkerzenverpackung Why Neon 70 x 23;6;0,00
1092;Stumpenkerze 1er 120/60;6;0,00
1541;Stumpenkerze 1er 120/60 gelackt kupfer;6;0,00
1540;Stumpenkerze 1er 120/60 gelackt perlmutt (1115 0939);6;0,00
1539;Stumpenkerze 1er 120/60 gelackt rosa (1106 1381);6;0,00
1538;Stumpenkerze 1er 120/60 gelackt rot (1106 5964);6;0,00
1553;Stumpenkerze 1er 120/60 halbgelackt grün (1161 4910);6;0,00
1062;Stumpenkerze 1er 120/60 halbgelackt Herbstgold/Creamgold (1106 4939);6;0,00
1215;Stumpenkerze 1er 120/60 halbgelackt kupfer;6;0,00
1552;Stumpenkerze 1er 120/60 halbgelackt rot (1106 5964);6;0,00
1214;Stumpenkerze 1er 120/60 halbgelackt silber;6;0,00
1071;Stumpenkerze 1er 120/60 halbgelackt Spiegellack (1180 4150);6;0,00
1219;Stumpenkerze 1er 120/60 halbgelackt titan;6;0,00
1040;Stumpenkerze 1er 120/60 halbgelackt Weihnachtsgold (1106 233684);6;0,00
1091;Stumpenkerze 2er 100/50;6;0,00
1545;Stumpenkerze 2er 100/50 gelackt kupfer;6;0,00
1544;Stumpenkerze 2er 100/50 gelackt perlmutt (1115 0939);6;0,00
1543;Stumpenkerze 2er 100/50 gelackt rosa (1106 1381);6;0,00
1542;Stumpenkerze 2er 100/50 gelackt rot (1106 5964);6;0,00
1053;Stumpenkerze 2er 100/50 halbgelackt Herbstgold/Creamgold (1106 4939);6;0,00
1217;Stumpenkerze 2er 100/50 halbgelackt kupfer;6;0,00
1555;Stumpenkerze 2er 100/50 halbgelackt perlmutt (1115 0939);6;0,00
1213;Stumpenkerze 2er 100/50 halbgelackt silber;6;0,00
1218;Stumpenkerze 2er 100/50 halbgelackt titan;6;0,00
1554;Stumpenkerze 2er 100/50 halbgelackt violett (1106 5010);6;0,00
1043;Stumpenkerze 2er 100/50 halbgelackt Weihnachtsgold (1106 233684);6;0,00
1090;Stumpenkerze 3er 80/40;6;0,00
1550;Stumpenkerze 3er 80/40 halbgelackt grün (1161 4910);6;0,00
1063;Stumpenkerze 3er 80/40 halbgelackt Herbstgold/Creamgold (1106 4939);6;0,00
1412;Stumpenkerze 3er 80/40 halbgelackt kupfer;6;0,00
1411;Stumpenkerze 3er 80/40 halbgelackt silber;6;0,00
1551;Stumpenkerze 3er 80/40 halbgelackt violett (1106 5010);6;0,00
1044;Stumpenkerze 3er 80/40 halbgelackt Weihnachtsgold (1106 233684);6;0,00
8045;Swirl Kerzenverpackung kurz 250 x 100 x 45 mm;6;0,00
8046;Swirl Kerzenverpackung lang 265 x 100 x 45 mm;6;0,00
8014;Swirl Kerzenverpackung weiß 70 x 28 x 270 mm;6;0,00
8007;Twinkle Kerzenverpackung gold;6;0,00
1605;Twinkle Kerzenverpackung kupfer;6;0,00
1645;Twinkle Kerzenverpackung shatter pink;6;0,00
1604;Twinkle Kerzenverpackung silber;6;0,00
8004;Twisted Kerzenverpackung 64 x 23 x 230;6;0,00
8015;Xmas Stabkerzenverpackung gold 67 x 22 x 225;6;0,00
1603;Xmas Stabkerzenverpackung kupfer 67 x 22 x 225;6;0,00
1602;Xmas Stabkerzenverpackung silber 67 x 22 x 225;6;0,00
8018;Xmas Twisted Verpackung 64 x 23,5 x 240;6;0,00
1077;/;6;nan
2132;Aluminium Vierkantrohr System 20x20;6;nan
1742;Alusystemprofil 30x30 U-Rahmen 700 x 625 mm;6;nan
1741;Alusystemprofil 30x30 Vierkantrahmen 700 x 900 mm;6;nan
4014;babyrosa-Punkte-coralle;6;nan
4004;babyrosa-Punkte-rainbow;6;nan
1702;Banderole  Ostern;6;nan
2137;Bindedraht 90 cm;6;nan
4049;Blau-dreiecke-mint;6;nan
4007;blush-Punkte-rainbow;6;nan
4028;blush-sinus-neonpink;6;nan
1761;Cellophanbeutel;6;nan
1762;Cellophanbeutel biologisch abbaubar;6;nan
4035;Coralle-curves-flieder;6;nan
4015;coralle-Punkte-goldorange;6;nan
6053;Dip Dye Marble * Mercury;6;nan
1721;Dip Dye Marble * Paisley Storm;6;nan
1639;Dipper Boob Rohling;6;nan
1638;Dipper Cube Rohling;6;nan
1640;Dipper Tube Rohling;6;nan
4034;Dirtypink-curves-goldorange;6;nan
4008;dirtypink-Punkte-rainbow;6;nan
4020;dirtypink-sinus-coralle;6;nan
4021;dirtypink-sinus-flammrot;6;nan
4019;dirtypink-sinus-flieder;6;nan
2006;Display Lochblech 1,5 mm;6;nan
2125;Duftstoff Organic Bamboo;6;nan
1735;Eck-Lochblech 2500x625 mm RG 5-15;6;nan
1805;"Eggs Tray ""Foursome"" Farbe 1";6;nan
1806;"Eggs Tray ""Foursome"" Farbe 2";6;nan
1807;"Eggs Tray ""Foursome"" Farbe 3";6;nan
1808;"Eggs Tray ""Foursome"" Farbe 4";6;nan
1623;Eierkarton 10er pink;6;nan
1619;Eierkarton 4er grau;6;nan
1620;Eierkarton 6er blau;6;nan
1622;Eierkarton 6er gelb;6;nan
1621;Eierkarton 6er grün;6;nan
1075;Eierkerzen Glitzereffekt;6;nan
2114;Eierschachtel 6er Orange;6;nan
2117;Eierschachtel 6er Pina Colada;6;nan
2115;Eierschachtel 6er Strawberry;6;nan
FAIRE-PAYMENT-PROCESSING-FEE;FAIRE-PAYMENT-PROCESSING-FEE;6;nan
1889;Farbkonzentrat orange;6;nan
1888;Farbkonzentrat pink;6;nan
2433;Filament PETG Lilac 1,75 mm;6;nan
2434;Filament PETG Mint 1,75 mm;6;nan
2426;Filament PETG Neon Orange Transparent 1,75mm;6;nan
2425;Filament PETG Neon Pink Transparent 1,75mm;6;nan
2427;Filament PETG Neon Yellow Transparent 1,75mm;6;nan
2428;Filament PETG Vanilla 1,75mm;6;nan
2436;Filament PLA Baby Pink 1,75 mm;6;nan
2119;Filament PLA Electric Blue 1,75 mm;6;nan
2435;Filament PLA Flamingo 1,75 mm;6;nan
2120;Filament PLA Light Green 1,75 mm;6;nan
2431;Filament PLA Mint 1,75 mm;6;nan
2432;Filament PLA Navy Blue 1,75 mm;6;nan
2429;Filament PLA Neon Orange 1,75 mm;6;nan
2430;Filament PLA Neon Yellow;6;nan
2118;Filament PLA Vanilla 1,75 mm;6;nan
2437;Filament PLA White 1,75 mm;6;nan
1641;Fitter Rohling;6;nan
4040;Flieder-curves-flieder;6;nan
4041;Flieder-curves-mint;6;nan
4042;Flieder-curves-neongelb;6;nan
4013;flieder-Punkte-neonpink;6;nan
4001;flieder-Punkte-rainbow;6;nan
4005;flieder-Punkte-rainbow;6;nan
4027;flieder-sinus-coralle;6;nan
4026;flieder-sinus-jade;6;nan
1636;Flipper Boob Rohling;6;nan
1635;Flipper Cube Rohling;6;nan
1637;Flipper Tube Rohling;6;nan
2126;GMUND Matt 11 (rosa);6;nan
2127;GMUND Matt 46 (beige);6;nan
2128;GMUND Matt 86 (hellgrün);6;nan
1810;Gmund Papier rosa / Zuschnitt 43,3x32 cm;6;nan
1811;Gmund Papier rosa 100x30 cm;6;nan
1809;Graupappe 400g 50x70 BB;6;nan
1744;Haken 120 mm;6;nan
1745;Haken 160 mm;6;nan
1746;Haken 200 mm;6;nan
1743;Haken 45 mm;6;nan
2041;Halbfertigerzeugnis Grußkarte;6;nan
1874;Handstretchcastfolie 17?m, 50 cm x 300 lfm transparent;6;nan
1212;Kerze Swirl 240 mm;6;nan
1630;Kerze Swirl halbgelackt grün;6;nan
1624;Kerze Swirl halbgelackt kupfer;6;nan
1626;Kerze Swirl halbgelackt perlmutt;6;nan
1633;Kerze Swirl halbgelackt rosa;6;nan
1631;Kerze Swirl halbgelackt rot;6;nan
1632;Kerze Swirl halbgelackt silber;6;nan
1628;Kerze Swirl halbgelackt violett;6;nan
1627;Kerze Swirl halbgelackt Weihnachtsgold (1106 233684);6;nan
2129;Kerzenglas klar 200 ml;6;nan
1887;Kerzenlack multicolor grünblau - lila;6;nan
2007;Kerzenständer Lochblech 1,5 mm;6;nan
1417;Kerzentauchmasse Trudastar;6;nan
2135;Kette 12x4 mm Edelstahl 50 cm;6;nan
2134;Kette 12x4 mm Edelstahl 50 m;6;nan
2010;Kombihalter Stahlblech 1mm;6;nan
FAIRE-COMMISSION;Kommission;6;nan
2009;L-Halter Stahlblech 1 mm;6;nan
2049;Lamaband, Ballen Grande;6;nan
2048;Lamaband, Ballen Medio;6;nan
2047;Lamaband, Ballen Mini;6;nan
1668;Less Bla * Druck Neonorange;6;nan
1848;Lipstick/Gmund 925 Light Silver/310g/Luxor 220;6;nan
1847;Lipstick/Gmund Gold Value/310g/Folico 6638;6;nan
2108;Lochblech 2000x1000 mm, RG 5-8;6;nan
1734;Lochblech 2500x1250 RG 5-15;6;nan
2131;Lochblech aus Aluminium 2500x125x1 RV;6;nan
